Z轴位置(mm),工况1磁栅误差(mm),工况1激光实测(mm),工况1模型拟合误差(mm),工况1残差(mm),工况1_R²,工况1_RMSE(mm),工况2磁栅误差(mm),工况2激光实测(mm),工况2模型拟合误差(mm),工况2残差(mm),工况2_R²,工况2_RMSE(mm),工况3磁栅误差(mm),工况3激光实测(mm),工况3模型拟合误差(mm),工况3残差(mm),工况3_R²,工况3_RMSE(mm),工况4磁栅误差(mm),工况4激光实测(mm),工况4模型拟合误差(mm),工况4残差(mm),工况4_R²,工况4_RMSE(mm),工况5磁栅误差(mm),工况5激光实测(mm),工况5模型拟合误差(mm),工况5残差(mm),工况5_R²,工况5_RMSE(mm),工况6磁栅误差(mm),工况6激光实测(mm),工况6模型拟合误差(mm),工况6残差(mm),工况6_R²,工况6_RMSE(mm),工况7磁栅误差(mm),工况7激光实测(mm),工况7模型拟合误差(mm),工况7残差(mm),工况7_R²,工况7_RMSE(mm),工况8磁栅误差(mm),工况8激光实测(mm),工况8模型拟合误差(mm),工况8残差(mm),工况8_R²,工况8_RMSE(mm),工况9磁栅误差(mm),工况9激光实测(mm),工况9模型拟合误差(mm),工况9残差(mm),工况9_R²,工况9_RMSE(mm)
-179.000000,-0.058300,-0.005100,-70.560043,70.554943,-432519254.734782,49.786337,-0.082300,-0.028300,-70.580195,70.551895,-63922897.677842,49.785012,-0.093600,-0.037200,-70.589683,70.552483,-43270019.481151,49.785065,-0.055400,-0.001800,-70.557608,70.555808,-1707683785.223669,49.786725,-0.073200,-0.018700,-70.572554,70.553854,-207635082.563942,49.785465,-0.083300,-0.027400,-70.581035,70.553635,-119939797.565540,49.784752,-0.058200,-0.008600,-70.559959,70.551359,-710494181.476502,49.783802,-0.072600,-0.020100,-70.572050,70.551950,-153617151.218148,49.783687,-0.078100,-0.026700,-70.576668,70.549968,-88880051.401695,49.782878
-180.000000,-0.058200,-0.005100,-0.007137,0.002037,-432519254.734782,49.786337,-0.082200,-0.028400,-0.027289,-0.001111,-63922897.677842,49.785012,-0.093500,-0.037300,-0.036777,-0.000523,-43270019.481151,49.785065,-0.055300,-0.001900,-0.004702,0.002802,-1707683785.223669,49.786725,-0.073100,-0.018700,-0.019648,0.000948,-207635082.563942,49.785465,-0.083200,-0.027400,-0.028129,0.000729,-119939797.565540,49.784752,-0.058100,-0.008600,-0.007053,-0.001547,-710494181.476502,49.783802,-0.072500,-0.020200,-0.019144,-0.001056,-153617151.218148,49.783687,-0.078000,-0.026800,-0.023763,-0.003037,-88880051.401695,49.782878
-181.000000,-0.058100,-0.005100,-70.560147,70.555047,-432519254.734782,49.786337,-0.082100,-0.028500,-70.580299,70.551799,-63922897.677842,49.785012,-0.093500,-0.037400,-70.589872,70.552472,-43270019.481151,49.785065,-0.055100,-0.001900,-70.557628,70.555728,-1707683785.223669,49.786725,-0.073000,-0.018800,-70.572658,70.553858,-207635082.563942,49.785465,-0.083100,-0.027500,-70.581139,70.553639,-119939797.565540,49.784752,-0.057900,-0.008600,-70.559979,70.551379,-710494181.476502,49.783802,-0.072400,-0.020200,-70.572155,70.551955,-153617151.218148,49.783687,-0.077900,-0.026900,-70.576773,70.549873,-88880051.401695,49.782878
-182.000000,-0.058000,-0.005200,-0.007251,0.002051,-432519254.734782,49.786337,-0.082100,-0.028600,-0.027488,-0.001112,-63922897.677842,49.785012,-0.093400,-0.037500,-0.036976,-0.000524,-43270019.481151,49.785065,-0.055000,-0.001900,-0.004732,0.002832,-1707683785.223669,49.786725,-0.072900,-0.018800,-0.019763,0.000963,-207635082.563942,49.785465,-0.083000,-0.027500,-0.028243,0.000743,-119939797.565540,49.784752,-0.057800,-0.008600,-0.007083,-0.001517,-710494181.476502,49.783802,-0.072300,-0.020300,-0.019259,-0.001041,-153617151.218148,49.783687,-0.077800,-0.026900,-0.023877,-0.003023,-88880051.401695,49.782878
-183.000000,-0.057900,-0.005200,-70.560272,70.555072,-432519254.734782,49.786337,-0.082000,-0.028700,-70.580508,70.551808,-63922897.677842,49.785012,-0.093300,-0.037600,-70.589996,70.552396,-43270019.481151,49.785065,-0.054900,-0.001900,-70.557753,70.555853,-1707683785.223669,49.786725,-0.072800,-0.018900,-70.572783,70.553883,-207635082.563942,49.785465,-0.082900,-0.027600,-70.581263,70.553663,-119939797.565540,49.784752,-0.057700,-0.008700,-70.560104,70.551404,-710494181.476502,49.783802,-0.072200,-0.020400,-70.572279,70.551879,-153617151.218148,49.783687,-0.077700,-0.027000,-70.576897,70.549897,-88880051.401695,49.782878
-184.000000,-0.057700,-0.005300,-0.007302,0.002002,-432519254.734782,49.786337,-0.081900,-0.028800,-0.027622,-0.001178,-63922897.677842,49.785012,-0.093200,-0.037700,-0.037110,-0.000590,-43270019.481151,49.785065,-0.054800,-0.001900,-0.004867,0.002967,-1707683785.223669,49.786725,-0.072600,-0.018900,-0.019813,0.000913,-207635082.563942,49.785465,-0.082800,-0.027700,-0.028378,0.000678,-119939797.565540,49.784752,-0.057600,-0.008700,-0.007218,-0.001482,-710494181.476502,49.783802,-0.072100,-0.020400,-0.019393,-0.001007,-153617151.218148,49.783687,-0.077700,-0.027100,-0.024095,-0.003005,-88880051.401695,49.782878
-185.000000,-0.057600,-0.005300,-70.560332,70.555032,-432519254.734782,49.786337,-0.081800,-0.028900,-70.580652,70.551752,-63922897.677842,49.785012,-0.093100,-0.037800,-70.590140,70.552340,-43270019.481151,49.785065,-0.054600,-0.001900,-70.557813,70.555913,-1707683785.223669,49.786725,-0.072500,-0.019000,-70.572843,70.553843,-207635082.563942,49.785465,-0.082700,-0.027700,-70.581408,70.553708,-119939797.565540,49.784752,-0.057400,-0.008700,-70.560164,70.551464,-710494181.476502,49.783802,-0.072000,-0.020500,-70.572423,70.551923,-153617151.218148,49.783687,-0.077600,-0.027200,-70.577126,70.549926,-88880051.401695,49.782878
-186.000000,-0.057400,-0.005300,-0.007372,0.002072,-432519254.734782,49.786337,-0.081700,-0.029000,-0.027776,-0.001224,-63922897.677842,49.785012,-0.093000,-0.037900,-0.037265,-0.000635,-43270019.481151,49.785065,-0.054500,-0.002000,-0.004937,0.002937,-1707683785.223669,49.786725,-0.072400,-0.019000,-0.019968,0.000968,-207635082.563942,49.785465,-0.082600,-0.027800,-0.028532,0.000732,-119939797.565540,49.784752,-0.057300,-0.008700,-0.007288,-0.001412,-710494181.476502,49.783802,-0.071900,-0.020500,-0.019548,-0.000952,-153617151.218148,49.783687,-0.077400,-0.027300,-0.024166,-0.003134,-88880051.401695,49.782878
-187.000000,-0.057300,-0.005400,-70.560413,70.555013,-432519254.734782,49.786337,-0.081600,-0.029100,-70.580817,70.551717,-63922897.677842,49.785012,-0.092900,-0.038100,-70.590305,70.552205,-43270019.481151,49.785065,-0.054400,-0.002000,-70.557978,70.555978,-1707683785.223669,49.786725,-0.072200,-0.019100,-70.572924,70.553824,-207635082.563942,49.785465,-0.082500,-0.027900,-70.581572,70.553672,-119939797.565540,49.784752,-0.057100,-0.008800,-70.560245,70.551445,-710494181.476502,49.783802,-0.071800,-0.020600,-70.572588,70.551988,-153617151.218148,49.783687,-0.077300,-0.027300,-70.577206,70.549906,-88880051.401695,49.782878
-188.000000,-0.057100,-0.005400,-0.007463,0.002063,-432519254.734782,49.786337,-0.081500,-0.029100,-0.027951,-0.001149,-63922897.677842,49.785012,-0.092800,-0.038200,-0.037440,-0.000760,-43270019.481151,49.785065,-0.054200,-0.002000,-0.005028,0.003028,-1707683785.223669,49.786725,-0.072100,-0.019100,-0.020058,0.000958,-207635082.563942,49.785465,-0.082300,-0.027900,-0.028623,0.000723,-119939797.565540,49.784752,-0.057000,-0.008800,-0.007379,-0.001421,-710494181.476502,49.783802,-0.071600,-0.020700,-0.019639,-0.001061,-153617151.218148,49.783687,-0.077200,-0.027400,-0.024341,-0.003059,-88880051.401695,49.782878
-189.000000,-0.057000,-0.005400,-70.560514,70.555114,-432519254.734782,49.786337,-0.081400,-0.029200,-70.581002,70.551802,-63922897.677842,49.785012,-0.092700,-0.038300,-70.590490,70.552190,-43270019.481151,49.785065,-0.054000,-0.002000,-70.557995,70.555995,-1707683785.223669,49.786725,-0.071900,-0.019200,-70.573025,70.553825,-207635082.563942,49.785465,-0.082200,-0.028000,-70.581673,70.553673,-119939797.565540,49.784752,-0.056800,-0.008800,-70.560346,70.551546,-710494181.476502,49.783802,-0.071500,-0.020700,-70.572689,70.551989,-153617151.218148,49.783687,-0.077100,-0.027500,-70.577391,70.549891,-88880051.401695,49.782878
-190.000000,-0.056800,-0.005500,-0.007574,0.002074,-432519254.734782,49.786337,-0.081300,-0.029300,-0.028146,-0.001154,-63922897.677842,49.785012,-0.092600,-0.038400,-0.037635,-0.000765,-43270019.481151,49.785065,-0.053900,-0.002000,-0.005139,0.003139,-1707683785.223669,49.786725,-0.071700,-0.019200,-0.020086,0.000886,-207635082.563942,49.785465,-0.082000,-0.028100,-0.028734,0.000634,-119939797.565540,49.784752,-0.056700,-0.008900,-0.007491,-0.001409,-710494181.476502,49.783802,-0.071400,-0.020800,-0.019834,-0.000966,-153617151.218148,49.783687,-0.077000,-0.027600,-0.024536,-0.003064,-88880051.401695,49.782878
-191.000000,-0.056600,-0.005500,-70.560551,70.555051,-432519254.734782,49.786337,-0.081200,-0.029400,-70.581207,70.551807,-63922897.677842,49.785012,-0.092500,-0.038500,-70.590696,70.552196,-43270019.481151,49.785065,-0.053700,-0.002000,-70.558116,70.556116,-1707683785.223669,49.786725,-0.071600,-0.019300,-70.573146,70.553846,-207635082.563942,49.785465,-0.081900,-0.028100,-70.581795,70.553695,-119939797.565540,49.784752,-0.056500,-0.008900,-70.560467,70.551567,-710494181.476502,49.783802,-0.071200,-0.020800,-70.572810,70.552010,-153617151.218148,49.783687,-0.076800,-0.027600,-70.577513,70.549913,-88880051.401695,49.782878
-192.000000,-0.056400,-0.005500,-0.007622,0.002122,-432519254.734782,49.786337,-0.081100,-0.029500,-0.028362,-0.001138,-63922897.677842,49.785012,-0.092300,-0.038600,-0.037767,-0.000833,-43270019.481151,49.785065,-0.053500,-0.002100,-0.005187,0.003087,-1707683785.223669,49.786725,-0.071400,-0.019300,-0.020217,0.000917,-207635082.563942,49.785465,-0.081700,-0.028200,-0.028866,0.000666,-119939797.565540,49.784752,-0.056300,-0.008900,-0.007538,-0.001362,-710494181.476502,49.783802,-0.071100,-0.020900,-0.019965,-0.000935,-153617151.218148,49.783687,-0.076700,-0.027700,-0.024668,-0.003032,-88880051.401695,49.782878
-193.000000,-0.056200,-0.005600,-70.560609,70.555009,-432519254.734782,49.786337,-0.080900,-0.029600,-70.581349,70.551749,-63922897.677842,49.785012,-0.092200,-0.038700,-70.590838,70.552138,-43270019.481151,49.785065,-0.053400,-0.002100,-70.558258,70.556158,-1707683785.223669,49.786725,-0.071200,-0.019400,-70.573205,70.553805,-207635082.563942,49.785465,-0.081500,-0.028300,-70.581853,70.553553,-119939797.565540,49.784752,-0.056100,-0.008900,-70.560525,70.551625,-710494181.476502,49.783802,-0.070900,-0.020900,-70.572953,70.552053,-153617151.218148,49.783687,-0.076600,-0.027800,-70.577739,70.549939,-88880051.401695,49.782878
-194.000000,-0.056100,-0.005600,-0.007775,0.002175,-432519254.734782,49.786337,-0.080800,-0.029700,-0.028515,-0.001185,-63922897.677842,49.785012,-0.092100,-0.038800,-0.038003,-0.000797,-43270019.481151,49.785065,-0.053200,-0.002100,-0.005340,0.003240,-1707683785.223669,49.786725,-0.071000,-0.019400,-0.020286,0.000886,-207635082.563942,49.785465,-0.081400,-0.028300,-0.029019,0.000719,-119939797.565540,49.784752,-0.055900,-0.009000,-0.007607,-0.001393,-710494181.476502,49.783802,-0.070700,-0.021000,-0.020034,-0.000966,-153617151.218148,49.783687,-0.076400,-0.027900,-0.024820,-0.003080,-88880051.401695,49.782878
-195.000000,-0.055900,-0.005600,-70.560772,70.555172,-432519254.734782,49.786337,-0.080600,-0.029800,-70.581512,70.551712,-63922897.677842,49.785012,-0.091900,-0.038900,-70.591001,70.552101,-43270019.481151,49.785065,-0.053000,-0.002100,-70.558337,70.556237,-1707683785.223669,49.786725,-0.070800,-0.019500,-70.573283,70.553783,-207635082.563942,49.785465,-0.081200,-0.028400,-70.582016,70.553616,-119939797.565540,49.784752,-0.055700,-0.009000,-70.560604,70.551604,-710494181.476502,49.783802,-0.070600,-0.021100,-70.573115,70.552015,-153617151.218148,49.783687,-0.076300,-0.027900,-70.577902,70.550002,-88880051.401695,49.782878
-196.000000,-0.055600,-0.005700,-0.007780,0.002080,-432519254.734782,49.786337,-0.080500,-0.029900,-0.028688,-0.001212,-63922897.677842,49.785012,-0.091800,-0.039000,-0.038176,-0.000824,-43270019.481151,49.785065,-0.052800,-0.002100,-0.005429,0.003329,-1707683785.223669,49.786725,-0.070600,-0.019500,-0.020375,0.000875,-207635082.563942,49.785465,-0.081000,-0.028500,-0.029108,0.000608,-119939797.565540,49.784752,-0.055500,-0.009000,-0.007696,-0.001304,-710494181.476502,49.783802,-0.070400,-0.021100,-0.020207,-0.000893,-153617151.218148,49.783687,-0.076100,-0.028000,-0.024993,-0.003007,-88880051.401695,49.782878
-197.000000,-0.055400,-0.005700,-70.560788,70.555088,-432519254.734782,49.786337,-0.080300,-0.030000,-70.581696,70.551696,-63922897.677842,49.785012,-0.091600,-0.039100,-70.591184,70.552084,-43270019.481151,49.785065,-0.052600,-0.002100,-70.558437,70.556337,-1707683785.223669,49.786725,-0.070400,-0.019600,-70.573383,70.553783,-207635082.563942,49.785465,-0.080800,-0.028500,-70.582116,70.553616,-119939797.565540,49.784752,-0.055300,-0.009000,-70.560704,70.551704,-710494181.476502,49.783802,-0.070200,-0.021200,-70.573215,70.552015,-153617151.218148,49.783687,-0.075900,-0.028100,-70.578001,70.549901,-88880051.401695,49.782878
-198.000000,-0.055200,-0.005700,-0.007890,0.002190,-432519254.734782,49.786337,-0.080200,-0.030000,-0.028882,-0.001118,-63922897.677842,49.785012,-0.091400,-0.039200,-0.038287,-0.000913,-43270019.481151,49.785065,-0.052400,-0.002200,-0.005539,0.003339,-1707683785.223669,49.786725,-0.070200,-0.019600,-0.020486,0.000886,-207635082.563942,49.785465,-0.080600,-0.028600,-0.029218,0.000618,-119939797.565540,49.784752,-0.055100,-0.009100,-0.007807,-0.001293,-710494181.476502,49.783802,-0.070000,-0.021200,-0.020318,-0.000882,-153617151.218148,49.783687,-0.075700,-0.028200,-0.025104,-0.003096,-88880051.401695,49.782878
-199.000000,-0.055000,-0.005800,-70.560909,70.555109,-432519254.734782,49.786337,-0.080000,-0.030100,-70.581901,70.551801,-63922897.677842,49.785012,-0.091200,-0.039400,-70.591305,70.551905,-43270019.481151,49.785065,-0.052200,-0.002200,-70.558558,70.556358,-1707683785.223669,49.786725,-0.070000,-0.019700,-70.573504,70.553804,-207635082.563942,49.785465,-0.080400,-0.028700,-70.582237,70.553537,-119939797.565540,49.784752,-0.054900,-0.009100,-70.560825,70.551725,-710494181.476502,49.783802,-0.069800,-0.021300,-70.573336,70.552036,-153617151.218148,49.783687,-0.075600,-0.028200,-70.578206,70.550006,-88880051.401695,49.782878
-200.000000,-0.054800,-0.005800,-0.008022,0.002222,-432519254.734782,49.786337,-0.079800,-0.030200,-0.029014,-0.001186,-63922897.677842,49.785012,-0.091000,-0.039500,-0.038418,-0.001082,-43270019.481151,49.785065,-0.052000,-0.002200,-0.005671,0.003471,-1707683785.223669,49.786725,-0.069700,-0.019700,-0.020533,0.000833,-207635082.563942,49.785465,-0.080200,-0.028700,-0.029350,0.000650,-119939797.565540,49.784752,-0.054700,-0.009100,-0.007938,-0.001162,-710494181.476502,49.783802,-0.069600,-0.021300,-0.020449,-0.000851,-153617151.218148,49.783687,-0.075400,-0.028300,-0.025319,-0.002981,-88880051.401695,49.782878
-201.000000,-0.054500,-0.005800,-70.560967,70.555167,-432519254.734782,49.786337,-0.079700,-0.030300,-70.582127,70.551827,-63922897.677842,49.785012,-0.090900,-0.039600,-70.591531,70.551931,-43270019.481151,49.785065,-0.051800,-0.002200,-70.558700,70.556500,-1707683785.223669,49.786725,-0.069500,-0.019800,-70.573562,70.553762,-207635082.563942,49.785465,-0.079900,-0.028800,-70.582295,70.553495,-119939797.565540,49.784752,-0.054500,-0.009100,-70.560967,70.551867,-710494181.476502,49.783802,-0.069400,-0.021400,-70.573478,70.552078,-153617151.218148,49.783687,-0.075200,-0.028400,-70.578348,70.549948,-88880051.401695,49.782878
-202.000000,-0.054300,-0.005900,-0.008091,0.002191,-432519254.734782,49.786337,-0.079500,-0.030400,-0.029250,-0.001150,-63922897.677842,49.785012,-0.090700,-0.039700,-0.038655,-0.001045,-43270019.481151,49.785065,-0.051600,-0.002200,-0.005824,0.003624,-1707683785.223669,49.786725,-0.069300,-0.019800,-0.020686,0.000886,-207635082.563942,49.785465,-0.079700,-0.028900,-0.029418,0.000518,-119939797.565540,49.784752,-0.054200,-0.009200,-0.008007,-0.001193,-710494181.476502,49.783802,-0.069100,-0.021500,-0.020518,-0.000982,-153617151.218148,49.783687,-0.075000,-0.028500,-0.025472,-0.003028,-88880051.401695,49.782878
-203.000000,-0.054000,-0.005900,-70.561046,70.555146,-432519254.734782,49.786337,-0.079300,-0.030500,-70.582290,70.551790,-63922897.677842,49.785012,-0.090500,-0.039800,-70.591695,70.551895,-43270019.481151,49.785065,-0.051300,-0.002300,-70.558779,70.556479,-1707683785.223669,49.786725,-0.069000,-0.019900,-70.573642,70.553742,-207635082.563942,49.785465,-0.079500,-0.028900,-70.582458,70.553558,-119939797.565540,49.784752,-0.054000,-0.009200,-70.561046,70.551846,-710494181.476502,49.783802,-0.068900,-0.021500,-70.573558,70.552058,-153617151.218148,49.783687,-0.074800,-0.028500,-70.578512,70.550012,-88880051.401695,49.782878
-204.000000,-0.053800,-0.005900,-0.008181,0.002281,-432519254.734782,49.786337,-0.079100,-0.030600,-0.029424,-0.001176,-63922897.677842,49.785012,-0.090200,-0.039900,-0.038745,-0.001155,-43270019.481151,49.785065,-0.051100,-0.002300,-0.005914,0.003614,-1707683785.223669,49.786725,-0.068800,-0.019900,-0.020776,0.000876,-207635082.563942,49.785465,-0.079200,-0.029000,-0.029508,0.000508,-119939797.565540,49.784752,-0.053700,-0.009200,-0.008097,-0.001103,-710494181.476502,49.783802,-0.068700,-0.021600,-0.020692,-0.000908,-153617151.218148,49.783687,-0.074600,-0.028600,-0.025646,-0.002954,-88880051.401695,49.782878
-205.000000,-0.053500,-0.006000,-70.561147,70.555147,-432519254.734782,49.786337,-0.078900,-0.030700,-70.582475,70.551775,-63922897.677842,49.785012,-0.090000,-0.040000,-70.591795,70.551795,-43270019.481151,49.785065,-0.050900,-0.002300,-70.558964,70.556664,-1707683785.223669,49.786725,-0.068500,-0.020000,-70.573742,70.553742,-207635082.563942,49.785465,-0.079000,-0.029100,-70.582559,70.553459,-119939797.565540,49.784752,-0.053500,-0.009300,-70.561147,70.551847,-710494181.476502,49.783802,-0.068400,-0.021600,-70.573658,70.552058,-153617151.218148,49.783687,-0.074400,-0.028700,-70.578696,70.549996,-88880051.401695,49.782878
-206.000000,-0.053200,-0.006000,-0.008208,0.002208,-432519254.734782,49.786337,-0.078700,-0.030800,-0.029620,-0.001180,-63922897.677842,49.785012,-0.089800,-0.040100,-0.038940,-0.001160,-43270019.481151,49.785065,-0.050600,-0.002300,-0.006025,0.003725,-1707683785.223669,49.786725,-0.068200,-0.020000,-0.020804,0.000804,-207635082.563942,49.785465,-0.078700,-0.029100,-0.029620,0.000520,-119939797.565540,49.784752,-0.053200,-0.009300,-0.008208,-0.001092,-710494181.476502,49.783802,-0.068200,-0.021700,-0.020804,-0.000896,-153617151.218148,49.783687,-0.074100,-0.028800,-0.025758,-0.003042,-88880051.401695,49.782878
-207.000000,-0.053000,-0.006000,-70.561270,70.555270,-432519254.734782,49.786337,-0.078500,-0.030800,-70.582681,70.551881,-63922897.677842,49.785012,-0.089600,-0.040200,-70.592002,70.551802,-43270019.481151,49.785065,-0.050400,-0.002300,-70.559087,70.556787,-1707683785.223669,49.786725,-0.068000,-0.020100,-70.573865,70.553765,-207635082.563942,49.785465,-0.078400,-0.029200,-70.582597,70.553397,-119939797.565540,49.784752,-0.053000,-0.009300,-70.561270,70.551970,-710494181.476502,49.783802,-0.067900,-0.021700,-70.573781,70.552081,-153617151.218148,49.783687,-0.073900,-0.028800,-70.578819,70.550019,-88880051.401695,49.782878
-208.000000,-0.052700,-0.006100,-0.008342,0.002242,-432519254.734782,49.786337,-0.078300,-0.030900,-0.029837,-0.001063,-63922897.677842,49.785012,-0.089300,-0.040300,-0.039074,-0.001226,-43270019.481151,49.785065,-0.050100,-0.002300,-0.006159,0.003859,-1707683785.223669,49.786725,-0.067700,-0.020100,-0.020937,0.000837,-207635082.563942,49.785465,-0.078200,-0.029200,-0.029753,0.000553,-119939797.565540,49.784752,-0.052700,-0.009300,-0.008342,-0.000958,-710494181.476502,49.783802,-0.067700,-0.021800,-0.020937,-0.000863,-153617151.218148,49.783687,-0.073700,-0.028900,-0.025975,-0.002925,-88880051.401695,49.782878
-209.000000,-0.052400,-0.006100,-70.561330,70.555230,-432519254.734782,49.786337,-0.078000,-0.031000,-70.582826,70.551826,-63922897.677842,49.785012,-0.089100,-0.040400,-70.592146,70.551746,-43270019.481151,49.785065,-0.049800,-0.002400,-70.559147,70.556747,-1707683785.223669,49.786725,-0.067400,-0.020200,-70.573925,70.553725,-207635082.563942,49.785465,-0.077900,-0.029300,-70.582742,70.553442,-119939797.565540,49.784752,-0.052400,-0.009400,-70.561330,70.551930,-710494181.476502,49.783802,-0.067400,-0.021900,-70.573925,70.552025,-153617151.218148,49.783687,-0.073400,-0.029000,-70.578963,70.549963,-88880051.401695,49.782878
-210.000000,-0.052100,-0.006100,-0.008413,0.002313,-432519254.734782,49.786337,-0.077800,-0.031100,-0.029993,-0.001107,-63922897.677842,49.785012,-0.088800,-0.040600,-0.039229,-0.001371,-43270019.481151,49.785065,-0.049600,-0.002400,-0.006314,0.003914,-1707683785.223669,49.786725,-0.067100,-0.020200,-0.021008,0.000808,-207635082.563942,49.785465,-0.077600,-0.029400,-0.029825,0.000425,-119939797.565540,49.784752,-0.052200,-0.009400,-0.008497,-0.000903,-710494181.476502,49.783802,-0.067100,-0.021900,-0.021008,-0.000892,-153617151.218148,49.783687,-0.073200,-0.029100,-0.026130,-0.002970,-88880051.401695,49.782878
-211.000000,-0.051800,-0.006200,-70.561412,70.555212,-432519254.734782,49.786337,-0.077600,-0.031200,-70.583076,70.551876,-63922897.677842,49.785012,-0.088600,-0.040700,-70.592312,70.551612,-43270019.481151,49.785065,-0.049300,-0.002400,-70.559313,70.556913,-1707683785.223669,49.786725,-0.066800,-0.020300,-70.574007,70.553707,-207635082.563942,49.785465,-0.077300,-0.029400,-70.582824,70.553424,-119939797.565540,49.784752,-0.051900,-0.009400,-70.561496,70.552096,-710494181.476502,49.783802,-0.066800,-0.022000,-70.574007,70.552007,-153617151.218148,49.783687,-0.072900,-0.029200,-70.579129,70.549929,-88880051.401695,49.782878
-212.000000,-0.051500,-0.006200,-0.008506,0.002306,-432519254.734782,49.786337,-0.077300,-0.031300,-0.030170,-0.001130,-63922897.677842,49.785012,-0.088300,-0.040800,-0.039406,-0.001394,-43270019.481151,49.785065,-0.049000,-0.002400,-0.006407,0.004007,-1707683785.223669,49.786725,-0.066500,-0.020300,-0.021101,0.000801,-207635082.563942,49.785465,-0.077000,-0.029500,-0.029918,0.000418,-119939797.565540,49.784752,-0.051600,-0.009400,-0.008590,-0.000810,-710494181.476502,49.783802,-0.066500,-0.022000,-0.021101,-0.000899,-153617151.218148,49.783687,-0.072700,-0.029200,-0.026307,-0.002893,-88880051.401695,49.782878
-213.000000,-0.051200,-0.006200,-70.561516,70.555316,-432519254.734782,49.786337,-0.077100,-0.031400,-70.583264,70.551864,-63922897.677842,49.785012,-0.088000,-0.040900,-70.592416,70.551516,-43270019.481151,49.785065,-0.048800,-0.002400,-70.559501,70.557101,-1707683785.223669,49.786725,-0.066200,-0.020400,-70.574111,70.553711,-207635082.563942,49.785465,-0.076700,-0.029600,-70.582928,70.553328,-119939797.565540,49.784752,-0.051300,-0.009500,-70.561600,70.552100,-710494181.476502,49.783802,-0.066200,-0.022100,-70.574111,70.552011,-153617151.218148,49.783687,-0.072400,-0.029300,-70.579317,70.550017,-88880051.401695,49.782878
-214.000000,-0.050800,-0.006300,-0.008537,0.002237,-432519254.734782,49.786337,-0.076800,-0.031500,-0.030369,-0.001131,-63922897.677842,49.785012,-0.087800,-0.041000,-0.039605,-0.001395,-43270019.481151,49.785065,-0.048500,-0.002400,-0.006606,0.004206,-1707683785.223669,49.786725,-0.065900,-0.020400,-0.021216,0.000816,-207635082.563942,49.785465,-0.076400,-0.029600,-0.030033,0.000433,-119939797.565540,49.784752,-0.051000,-0.009500,-0.008705,-0.000795,-710494181.476502,49.783802,-0.065900,-0.022200,-0.021216,-0.000984,-153617151.218148,49.783687,-0.072100,-0.029400,-0.026422,-0.002978,-88880051.401695,49.782878
-215.000000,-0.050500,-0.006300,-70.561559,70.555259,-432519254.734782,49.786337,-0.076600,-0.031600,-70.583474,70.551874,-63922897.677842,49.785012,-0.087500,-0.041100,-70.592627,70.551527,-43270019.481151,49.785065,-0.048200,-0.002500,-70.559627,70.557127,-1707683785.223669,49.786725,-0.065500,-0.020500,-70.574154,70.553654,-207635082.563942,49.785465,-0.076000,-0.029700,-70.582970,70.553270,-119939797.565540,49.784752,-0.050700,-0.009500,-70.561727,70.552227,-710494181.476502,49.783802,-0.065600,-0.022200,-70.574238,70.552038,-153617151.218148,49.783687,-0.071900,-0.029500,-70.579528,70.550028,-88880051.401695,49.782878
-216.000000,-0.050200,-0.006400,-0.008675,0.002275,-432519254.734782,49.786337,-0.076300,-0.031700,-0.030590,-0.001110,-63922897.677842,49.785012,-0.087200,-0.041200,-0.039743,-0.001457,-43270019.481151,49.785065,-0.047900,-0.002500,-0.006744,0.004244,-1707683785.223669,49.786725,-0.065200,-0.020500,-0.021270,0.000770,-207635082.563942,49.785465,-0.075700,-0.029800,-0.030086,0.000286,-119939797.565540,49.784752,-0.050400,-0.009500,-0.008843,-0.000657,-710494181.476502,49.783802,-0.065300,-0.022300,-0.021354,-0.000946,-153617151.218148,49.783687,-0.071600,-0.029500,-0.026644,-0.002856,-88880051.401695,49.782878
-217.000000,-0.049800,-0.006400,-70.561623,70.555223,-432519254.734782,49.786337,-0.076100,-0.031700,-70.583707,70.552007,-63922897.677842,49.785012,-0.086900,-0.041300,-70.592775,70.551475,-43270019.481151,49.785065,-0.047600,-0.002500,-70.559776,70.557276,-1707683785.223669,49.786725,-0.064900,-0.020600,-70.574302,70.553702,-207635082.563942,49.785465,-0.075400,-0.029800,-70.583119,70.553319,-119939797.565540,49.784752,-0.050000,-0.009600,-70.561791,70.552191,-710494181.476502,49.783802,-0.065000,-0.022300,-70.574386,70.552086,-153617151.218148,49.783687,-0.071300,-0.029600,-70.579676,70.550076,-88880051.401695,49.782878
-218.000000,-0.049500,-0.006400,-0.008751,0.002351,-432519254.734782,49.786337,-0.075800,-0.031800,-0.030834,-0.000966,-63922897.677842,49.785012,-0.086600,-0.041400,-0.039903,-0.001497,-43270019.481151,49.785065,-0.047300,-0.002500,-0.006903,0.004403,-1707683785.223669,49.786725,-0.064500,-0.020600,-0.021346,0.000746,-207635082.563942,49.785465,-0.075000,-0.029900,-0.030162,0.000262,-119939797.565540,49.784752,-0.049700,-0.009600,-0.008919,-0.000681,-710494181.476502,49.783802,-0.064600,-0.022400,-0.021430,-0.000970,-153617151.218148,49.783687,-0.071000,-0.029700,-0.026804,-0.002896,-88880051.401695,49.782878
